"customer_id","f_name","l_name","state","address","order_id","order_date","customer_id-2","seller_id","order_status","shipping_providers","days_took_to_ship"
649,"Olivia","Reed","Ohio","XXXX",7576,"2022-05-30",649,3,"Completed","fedex",5
649,"Olivia","Reed","Ohio","XXXX",15002,"2022-04-19",649,26,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",11861,"2022-03-25",649,21,"Completed","fedex",5
649,"Olivia","Reed","Ohio","XXXX",10379,"2022-03-14",649,14,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",7189,"2022-02-18",649,4,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",14473,"2021-09-11",649,4,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",7820,"2021-07-25",649,5,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",15632,"2021-06-13",649,20,"Completed","fedex",5
649,"Olivia","Reed","Ohio","XXXX",2975,"2021-05-09",649,5,"Completed","fedex",5
649,"Olivia","Reed","Ohio","XXXX",14188,"2021-03-07",649,21,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",11032,"2021-02-12",649,4,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",15189,"2020-11-07",649,36,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",4715,"2020-10-23",649,1,"Completed","fedex",5
649,"Olivia","Reed","Ohio","XXXX",15479,"2020-09-08",649,26,"Completed","fedex",5
649,"Olivia","Reed","Ohio","XXXX",3158,"2020-08-31",649,3,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",9081,"2020-05-25",649,5,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",969,"2020-04-23",649,3,"Completed","fedex",4
649,"Olivia","Reed","Ohio","XXXX",8436,"2020-03-03",649,4,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",21352,"2024-03-17",650,3,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",14289,"2023-12-02",650,14,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",3826,"2023-08-13",650,5,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",18895,"2023-05-18",650,32,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",12446,"2023-04-16",650,13,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",17628,"2023-04-12",650,24,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",3886,"2023-02-26",650,3,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",15609,"2023-02-13",650,28,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",8100,"2023-01-26",650,1,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",5059,"2022-10-31",650,3,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",10496,"2022-10-03",650,23,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",16543,"2022-09-19",650,33,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",15391,"2022-09-17",650,3,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",4165,"2022-07-09",650,5,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",14739,"2022-07-08",650,18,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",431,"2022-06-20",650,1,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",16585,"2022-06-17",650,30,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",18871,"2022-06-10",650,32,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",5501,"2022-04-17",650,5,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",5180,"2022-03-23",650,3,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",19407,"2022-02-24",650,25,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",225,"2021-12-24",650,3,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",10215,"2021-10-28",650,25,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",7953,"2021-09-12",650,2,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",535,"2021-09-04",650,4,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",15623,"2021-06-12",650,25,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",17365,"2021-04-28",650,25,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",10391,"2021-04-10",650,8,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",40,"2021-02-25",650,5,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",15960,"2021-01-15",650,33,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",6800,"2020-09-17",650,4,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",7208,"2020-08-11",650,2,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",16940,"2020-04-27",650,35,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",4462,"2020-04-20",650,3,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",7528,"2020-03-09",650,1,"Completed","fedex",4
650,"Samuel","Turner","Ohio","XXXX",8413,"2020-02-27",650,2,"Completed","fedex",5
650,"Samuel","Turner","Ohio","XXXX",250,"2020-02-04",650,1,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",21461,"2024-03-20",651,50,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",14369,"2023-12-03",651,19,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",19079,"2023-11-09",651,32,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",12901,"2023-09-01",651,23,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",6268,"2023-08-17",651,4,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",13015,"2023-06-17",651,22,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",20050,"2023-05-07",651,32,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",11626,"2023-05-06",651,11,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",16087,"2023-04-30",651,32,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",12492,"2023-01-08",651,14,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",14451,"2022-11-14",651,24,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",4681,"2022-11-03",651,4,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",18423,"2022-08-27",651,30,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",18039,"2022-07-08",651,24,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",12029,"2022-07-01",651,16,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",13513,"2022-05-18",651,6,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",12945,"2022-05-12",651,2,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",6382,"2022-05-05",651,5,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",4514,"2022-04-09",651,5,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",3730,"2021-11-15",651,4,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",15579,"2021-09-28",651,35,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",2795,"2021-09-09",651,2,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",10381,"2021-06-11",651,1,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",12915,"2021-05-25",651,19,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",16840,"2021-04-14",651,26,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",19087,"2020-12-01",651,23,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",9777,"2020-11-01",651,7,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",3684,"2020-10-22",651,5,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",8384,"2020-10-12",651,3,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",11578,"2020-08-04",651,2,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",19013,"2020-07-12",651,29,"Completed","fedex",5
651,"Wendy","Scott","Ohio","XXXX",5045,"2020-05-27",651,2,"Completed","fedex",4
651,"Wendy","Scott","Ohio","XXXX",3708,"2020-04-14",651,5,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",21473,"2024-06-19",652,14,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",20963,"2024-05-18",652,29,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",21017,"2024-05-15",652,30,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",19197,"2024-01-23",652,20,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",11237,"2023-09-11",652,24,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",447,"2023-08-26",652,5,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",13522,"2023-08-20",652,5,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",13596,"2023-07-20",652,2,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",5823,"2023-07-04",652,4,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",12737,"2023-05-11",652,13,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",11348,"2023-05-08",652,8,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",14985,"2023-02-23",652,13,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",19881,"2022-11-23",652,29,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",593,"2022-10-08",652,2,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",5867,"2022-08-09",652,5,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",19627,"2022-06-15",652,21,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",11529,"2022-06-12",652,22,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",6634,"2022-06-07",652,2,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",12269,"2022-04-05",652,3,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",128,"2022-02-25",652,4,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",5115,"2022-01-23",652,3,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",243,"2021-11-03",652,5,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",1858,"2021-10-27",652,1,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",6846,"2021-09-30",652,3,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",18302,"2021-09-09",652,24,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",18665,"2021-08-26",652,34,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",20444,"2021-08-15",652,31,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",1206,"2021-06-17",652,4,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",18543,"2021-05-24",652,32,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",18110,"2021-04-18",652,30,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",11977,"2021-03-12",652,9,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",3503,"2020-12-23",652,2,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",17152,"2020-11-26",652,21,"Completed","fedex",5
652,"Alicia","Scott","Ohio","XXXX",3946,"2020-07-18",652,3,"Completed","fedex",4
652,"Alicia","Scott","Ohio","XXXX",2834,"2020-03-17",652,1,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",19063,"2024-01-19",653,26,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",16254,"2023-11-30",653,26,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",18505,"2023-10-18",653,30,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",11234,"2023-07-24",653,23,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",18576,"2023-06-22",653,29,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",17787,"2023-06-03",653,34,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",5877,"2022-12-28",653,4,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",12997,"2022-12-11",653,17,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",1909,"2022-11-25",653,4,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",14781,"2022-09-24",653,30,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",17134,"2022-08-21",653,35,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",17980,"2022-07-06",653,34,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",6445,"2022-05-02",653,5,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",10009,"2022-04-18",653,25,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",13972,"2022-04-16",653,20,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",9675,"2022-03-17",653,21,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",4521,"2021-12-31",653,3,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",9859,"2021-07-18",653,6,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",10871,"2021-05-14",653,16,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",7675,"2021-04-17",653,2,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",3141,"2021-03-21",653,5,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",10246,"2021-01-08",653,19,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",14,"2020-12-28",653,2,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",19359,"2020-08-18",653,28,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",620,"2020-07-18",653,3,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",11858,"2020-05-15",653,7,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",1300,"2020-04-06",653,4,"Completed","fedex",5
653,"Ella","Green","Ohio","XXXX",8190,"2020-03-29",653,2,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",9430,"2020-03-10",653,3,"Completed","fedex",4
653,"Ella","Green","Ohio","XXXX",1547,"2020-02-06",653,2,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",21071,"2024-03-30",654,27,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",8430,"2024-02-11",654,3,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",222,"2024-01-21",654,4,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",17070,"2024-01-11",654,30,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",12696,"2023-12-03",654,9,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",9671,"2023-10-21",654,2,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",14648,"2023-09-03",654,15,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",14214,"2023-07-16",654,18,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",9656,"2023-06-08",654,3,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",3679,"2023-06-07",654,2,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",19948,"2023-05-29",654,29,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",17704,"2023-04-30",654,34,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",14443,"2023-04-28",654,23,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",172,"2023-02-23",654,3,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",6888,"2022-12-20",654,3,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",3490,"2022-12-18",654,5,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",19141,"2022-11-05",654,21,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",7259,"2022-09-24",654,5,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",8395,"2022-07-11",654,5,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",15666,"2022-06-19",654,29,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",19706,"2022-06-12",654,24,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",1657,"2022-05-31",654,2,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",18080,"2022-05-28",654,31,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",16065,"2022-05-10",654,32,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",11137,"2022-04-16",654,12,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",13991,"2022-03-22",654,4,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",4416,"2022-01-10",654,3,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",1513,"2021-10-13",654,1,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",11058,"2021-08-25",654,3,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",5485,"2021-08-10",654,5,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",9598,"2021-07-16",654,4,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",14944,"2021-07-10",654,7,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",2209,"2021-07-03",654,2,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",12366,"2021-06-20",654,15,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",13006,"2021-06-12",654,3,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",4722,"2021-05-29",654,2,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",17421,"2021-05-08",654,29,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",16167,"2021-04-04",654,33,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",10106,"2020-12-04",654,7,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",3454,"2020-11-18",654,1,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",577,"2020-11-13",654,3,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",9523,"2020-10-08",654,3,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",18383,"2020-09-09",654,30,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",17591,"2020-06-28",654,24,"Completed","fedex",4
654,"Isabella","Reed","Ohio","XXXX",3961,"2020-03-13",654,2,"Completed","fedex",5
654,"Isabella","Reed","Ohio","XXXX",2871,"2020-02-29",654,1,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",3374,"2024-01-05",655,3,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",8656,"2023-12-08",655,1,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",2868,"2023-11-29",655,1,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",9293,"2023-11-29",655,2,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",9972,"2023-09-03",655,19,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",18138,"2023-07-26",655,21,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",7615,"2023-07-21",655,2,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",2940,"2023-06-29",655,4,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",19508,"2023-06-21",655,34,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",8654,"2023-06-18",655,5,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",16566,"2023-06-16",655,32,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",10072,"2023-04-19",655,16,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",6165,"2023-04-01",655,3,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",13188,"2023-03-09",655,7,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",17834,"2023-03-05",655,27,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",18601,"2023-03-03",655,27,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",2590,"2023-02-28",655,5,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",6545,"2023-01-27",655,3,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",7425,"2023-01-27",655,5,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",15746,"2023-01-14",655,29,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",6881,"2022-10-03",655,2,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",15594,"2022-08-12",655,23,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",17243,"2022-06-23",655,23,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",427,"2022-05-29",655,1,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",2434,"2022-05-10",655,3,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",16165,"2022-05-09",655,27,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",17389,"2022-05-06",655,34,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",2981,"2022-04-26",655,1,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",19225,"2022-04-09",655,32,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",16887,"2022-03-25",655,29,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",11716,"2021-12-17",655,12,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",18750,"2021-07-25",655,26,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",3146,"2021-04-06",655,3,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXX",13681,"2021-03-03",655,10,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",12268,"2020-11-07",655,6,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXX",4287,"2020-06-28",655,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",21440,"2024-06-17",656,11,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",4823,"2024-02-09",656,3,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",7245,"2023-12-18",656,1,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",7783,"2023-11-07",656,5,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",15196,"2023-09-09",656,17,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",13072,"2023-08-24",656,9,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",18031,"2023-08-17",656,32,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",2549,"2023-07-11",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",12303,"2023-05-15",656,4,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",20900,"2023-05-11",656,29,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",2266,"2023-04-30",656,2,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",12669,"2023-04-21",656,13,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",16890,"2023-02-09",656,24,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",2768,"2022-12-16",656,5,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",17462,"2022-11-15",656,26,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",5791,"2022-10-04",656,5,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",17291,"2022-09-02",656,35,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",11558,"2022-08-31",656,7,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",16348,"2022-08-20",656,29,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",17153,"2022-07-25",656,30,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",13294,"2022-07-10",656,14,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",17407,"2022-06-25",656,20,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",11617,"2022-06-15",656,4,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",700,"2022-06-03",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",16223,"2022-04-18",656,27,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",16857,"2022-03-25",656,30,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",6265,"2022-03-06",656,1,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",16462,"2022-03-03",656,28,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",4638,"2022-01-28",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",19585,"2022-01-13",656,23,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",2436,"2021-12-19",656,3,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",4982,"2021-10-14",656,4,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",14202,"2021-09-05",656,8,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",10194,"2021-07-16",656,23,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",15134,"2021-05-29",656,21,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",18339,"2021-05-22",656,24,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",3338,"2021-03-07",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",12550,"2021-03-02",656,20,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",5328,"2021-02-26",656,5,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",18551,"2021-02-04",656,30,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",2722,"2021-01-11",656,1,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",6440,"2020-12-23",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",265,"2020-12-04",656,4,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",15429,"2020-08-29",656,45,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXX",4863,"2020-06-25",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXX",16696,"2020-01-06",656,35,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXX",20988,"2024-03-22",657,27,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXX",1427,"2024-02-08",657,5,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXX",5919,"2024-01-02",657,1,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXX",15974,"2023-11-19",657,24,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXX",3114,"2023-10-24",657,3,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXX",6733,"2023-10-12",657,2,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXX",18704,"2023-08-12",657,32,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXX",16622,"2023-08-04",657,20,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXX",14140,"2023-05-19",657,21,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXX",15009,"2023-04-26",657,26,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXX",16833,"2023-03-25",657,21,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXX",13990,"2023-03-10",657,12,"Completed","fedex",4
